employee_id,employee_name,restaurant_id,shift_start,shift_end,gender,workload,employee_satisfaction,burnout,avg_sale_per_hour,day_of_week,avg_traffic
12613,Alexandra Allen,1,07:00:00,16:00:00,Male,0.92,2,8,368.8,Saturday,10
12614,Steven Tate,1,12:00:00,21:00:00,Female,9.82,9,1,163.97,Wednesday,37
12615,Kathy Atkins,1,05:00:00,14:00:00,Female,0.82,8,2,501.41,Friday,12
12616,Anthony Boyd,3,06:00:00,15:00:00,Male,0.83,2,8,394.26,Sunday,6
12617,Andrew Henson,2,05:00:00,14:00:00,Male,5.82,10,0,382.76,Monday,10
12618,Dr. Felicia Brown,2,11:00:00,20:00:00,Female,1.99,7,3,171.65,Wednesday,36
12619,Melanie Cabrera,2,13:00:00,22:00:00,Male,2.25,1,9,203.87,Wednesday,2
12620,Eric Guerrero,3,08:00:00,17:00:00,Female,0.97,2,8,460.68,Friday,15
12621,Jason Smith,1,09:00:00,18:00:00,Female,9.18,7,3,172.26,Wednesday,30
12622,Sandra Miller,1,13:00:00,22:00:00,Male,1.34,6,4,344.87,Monday,9
12623,Tara Booker,2,05:00:00,14:00:00,Male,3.11,6,4,418.83,Tuesday,24
12624,Julie Carson,1,05:00:00,14:00:00,Female,5.87,2,8,139.75,Tuesday,7
12625,Lance Freeman,2,11:00:00,20:00:00,Female,1.37,6,4,415.29,Sunday,40
12626,Rachel Roman,2,10:00:00,19:00:00,Male,1.99,8,2,463.21,Wednesday,40
12627,Brian Davis,1,10:00:00,19:00:00,Female,1.14,5,5,454.51,Thursday,41
12628,Karen Dougherty,3,12:00:00,21:00:00,Male,1.19,5,5,146.16,Monday,45
12629,Nicole Pena,3,11:00:00,20:00:00,Female,1.43,2,8,573.21,Monday,12
12630,Kaitlyn Figueroa,2,09:00:00,18:00:00,Male,0.66,5,5,426.86,Wednesday,23
12631,Rachel Marquez,3,08:00:00,17:00:00,Female,8.3,5,5,185.48,Wednesday,49
12632,Jennifer Ortiz,3,11:00:00,20:00:00,Female,3.19,10,0,209.3,Monday,22
12633,James Livingston,3,05:00:00,14:00:00,Female,1.19,6,4,319.27,Sunday,7
12634,Thomas George PhD,2,09:00:00,18:00:00,Male,3.72,6,4,502.92,Sunday,41
12635,Ryan Gonzalez,1,15:00:00,00:00:00,Male,6.8,10,0,364.31,Monday,33
12636,Katie Martinez,1,05:00:00,14:00:00,Female,1.45,6,4,201.81,Wednesday,50
12637,Timothy Flores,1,12:00:00,21:00:00,Female,1.67,4,6,535.27,Sunday,47
12638,Darrell Fisher,3,10:00:00,19:00:00,Male,0.76,8,2,421.0,Saturday,9
12639,Dana Arnold DVM,2,06:00:00,15:00:00,Male,1.74,4,6,253.77,Saturday,47
12640,Danielle Baker,2,09:00:00,18:00:00,Male,2.29,10,0,232.2,Friday,1
12641,Tyler Ramos,3,10:00:00,19:00:00,Male,1.78,9,1,515.46,Tuesday,21
12642,Troy Perez,2,07:00:00,16:00:00,Female,1.38,9,1,363.73,Monday,41
12643,Kevin Soto,3,08:00:00,17:00:00,Male,0.58,5,5,120.95,Sunday,21
12644,Nicolas Powell,3,07:00:00,16:00:00,Male,1.67,9,1,355.08,Tuesday,31
12645,Alexis Martin,2,12:00:00,21:00:00,Female,0.65,1,9,191.78,Thursday,12
12646,Heather Ward,3,11:00:00,20:00:00,Female,0.99,8,2,537.99,Thursday,28
12647,Michael James,3,09:00:00,18:00:00,Female,0.78,10,0,383.33,Monday,4
12648,Sarah Baldwin,1,12:00:00,21:00:00,Female,1.25,4,6,389.12,Thursday,44
12649,Kimberly Lee,3,08:00:00,17:00:00,Female,12.11,5,5,398.23,Monday,27
12650,George Barnes,2,05:00:00,14:00:00,Female,2.09,10,0,151.5,Thursday,34
12651,Arthur Bailey,1,08:00:00,17:00:00,Male,2.04,5,5,310.61,Sunday,42
12652,Kimberly Sanford,2,11:00:00,20:00:00,Female,5.19,9,1,426.45,Saturday,25
12653,Vincent Hoffman,1,10:00:00,19:00:00,Female,1.49,5,5,207.94,Sunday,27
12654,Michael Mcfarland,2,07:00:00,16:00:00,Female,4.86,8,2,446.93,Monday,30
12655,Bianca Taylor,1,06:00:00,15:00:00,Female,4.31,9,1,207.35,Wednesday,21
12656,Sean Williamson,1,15:00:00,00:00:00,Male,0.67,5,5,556.06,Tuesday,27
12657,Kristine Knight,2,12:00:00,21:00:00,Male,1.57,7,3,339.48,Friday,47
12658,Nathan Hernandez,1,08:00:00,17:00:00,Male,20.42,1,9,117.53,Thursday,34
12659,Linda Hines,1,09:00:00,18:00:00,Female,11.64,4,6,486.36,Wednesday,23
12660,Austin Ross,3,09:00:00,18:00:00,Female,3.19,8,2,187.9,Wednesday,50
12661,Emily Mullen,2,07:00:00,16:00:00,Female,1.74,10,0,254.54,Friday,20
12662,Andre Li,3,06:00:00,15:00:00,Male,3.08,10,0,406.45,Tuesday,15
12663,Matthew Spencer,1,08:00:00,17:00:00,Male,1.1,9,1,155.88,Wednesday,19
12664,Scott Parsons,3,06:00:00,15:00:00,Female,6.2,6,4,439.85,Saturday,50
12665,Vickie Mendoza,1,12:00:00,21:00:00,Male,1.55,5,5,240.57,Thursday,2
12666,Jason Jones,3,08:00:00,17:00:00,Male,1.98,4,6,111.05,Thursday,37
12667,Whitney Vargas,3,13:00:00,22:00:00,Male,5.85,5,5,344.05,Monday,41
12668,Anna Morris,1,11:00:00,20:00:00,Female,2.83,8,2,382.54,Sunday,16
12669,Margaret Daugherty,3,09:00:00,18:00:00,Female,1.55,8,2,296.59,Sunday,27
12670,Nathan Rodgers,1,05:00:00,14:00:00,Female,1.54,2,8,502.91,Tuesday,39
12671,Mark Hernandez,2,05:00:00,14:00:00,Male,4.03,6,4,504.63,Thursday,36
12672,Kristy Adams,2,10:00:00,19:00:00,Female,7.34,1,9,258.0,Wednesday,41
12673,Thomas Hanna,3,06:00:00,15:00:00,Male,7.48,5,5,220.48,Friday,27
12674,Sean Owens,3,09:00:00,18:00:00,Male,1.02,8,2,580.42,Thursday,16
12675,Michael Roberts,3,11:00:00,20:00:00,Female,5.29,7,3,513.23,Monday,26
12676,Johnathan Hall,2,12:00:00,21:00:00,Female,19.68,8,2,194.02,Friday,39
12677,Erik Collins,2,12:00:00,21:00:00,Female,4.33,10,0,234.66,Saturday,35
12678,Carla Patrick,2,05:00:00,14:00:00,Female,2.43,10,0,529.12,Friday,48
12679,Jeffrey Drake,3,12:00:00,21:00:00,Male,5.54,3,7,433.2,Thursday,29
12680,Michael Greene,2,12:00:00,21:00:00,Male,0.73,4,6,171.31,Monday,25
12681,Mark Pitts,3,10:00:00,19:00:00,Male,0.9,2,8,428.14,Tuesday,3
12682,Mrs. Deborah Lee,3,12:00:00,21:00:00,Male,1.81,3,7,373.44,Thursday,13
12683,Brittany Warren,1,11:00:00,20:00:00,Male,1.12,10,0,585.31,Sunday,8
12684,Jessica Thomas,1,07:00:00,16:00:00,Male,2.77,2,8,503.17,Monday,2
12685,Tracey Spencer,1,12:00:00,21:00:00,Male,1.76,6,4,447.57,Friday,22
12686,David Castaneda,1,15:00:00,00:00:00,Male,5.47,3,7,316.98,Sunday,39
12687,Charles Jenkins,3,09:00:00,18:00:00,Male,2.15,4,6,484.1,Thursday,48
12688,Brandon Henry,3,05:00:00,14:00:00,Male,16.21,4,6,121.34,Tuesday,36
12689,Jeremiah Tran,1,11:00:00,20:00:00,Female,3.89,9,1,269.74,Wednesday,9
12690,William Palmer,3,06:00:00,15:00:00,Male,1.15,9,1,362.48,Saturday,48
12691,Christopher Martinez,3,13:00:00,22:00:00,Male,1.06,2,8,168.59,Monday,24
12692,Teresa Brown,2,06:00:00,15:00:00,Male,8.48,8,2,281.01,Wednesday,48
12693,Ronald Shelton,1,08:00:00,17:00:00,Male,0.88,8,2,410.01,Friday,27
12694,Jeffrey Daniels,1,07:00:00,16:00:00,Female,0.54,9,1,250.45,Saturday,1
12695,Kevin Bailey,1,12:00:00,21:00:00,Male,0.9,1,9,360.97,Friday,9
12696,Samuel Blair,3,10:00:00,19:00:00,Male,18.73,6,4,507.29,Tuesday,45
12697,Megan Mcdonald,1,06:00:00,15:00:00,Male,2.24,6,4,214.81,Tuesday,25
12698,Allison Hamilton,2,06:00:00,15:00:00,Female,43.79,7,3,559.79,Friday,39
12699,Brittany Mcclain,3,08:00:00,17:00:00,Female,5.34,8,2,149.17,Sunday,43
12700,Tara Jefferson,3,05:00:00,14:00:00,Female,1.87,3,7,404.66,Wednesday,13
12701,Brian Thompson,3,10:00:00,19:00:00,Female,29.19,6,4,470.9,Sunday,28
12702,William Campbell,3,12:00:00,21:00:00,Male,0.95,6,4,440.81,Monday,3
12703,Jose Mcbride,3,11:00:00,20:00:00,Male,1.09,4,6,347.18,Saturday,26
12704,William Fisher,3,07:00:00,16:00:00,Female,1.94,5,5,287.07,Friday,7
12705,Craig Robinson,3,05:00:00,14:00:00,Female,1.81,9,1,285.05,Friday,41
12706,Mr. Daniel Hart,3,06:00:00,15:00:00,Male,0.88,1,9,442.45,Friday,5
12707,Christian Baker,2,08:00:00,17:00:00,Male,1.01,2,8,428.86,Wednesday,13
12708,Cody Lee,2,10:00:00,19:00:00,Male,1.14,8,2,104.49,Thursday,14
12709,Andrew Mcdonald,2,12:00:00,21:00:00,Male,9.07,6,4,392.46,Monday,43
12710,Heather Johnson,2,12:00:00,21:00:00,Female,1.11,2,8,574.18,Sunday,48
12711,Joseph Moore,3,09:00:00,18:00:00,Female,7.95,9,1,564.95,Wednesday,41
12712,David Beck,1,14:00:00,23:00:00,Male,1.84,9,1,400.82,Sunday,43
12713,Marc Rodriguez,1,12:00:00,21:00:00,Male,0.94,8,2,190.02,Tuesday,18
12714,Lindsay Watkins,1,11:00:00,20:00:00,Male,1.98,4,6,500.86,Tuesday,23
12715,Stephen Ball,1,07:00:00,16:00:00,Male,2.73,7,3,388.92,Sunday,34
12716,Carol Skinner,1,11:00:00,20:00:00,Female,9.99,4,6,166.86,Friday,45
12717,Miguel Bryant,1,08:00:00,17:00:00,Female,3.1,5,5,214.31,Wednesday,36
12718,Rebecca Brown,2,07:00:00,16:00:00,Male,0.88,9,1,574.71,Thursday,8
12719,Derrick Hamilton,2,05:00:00,14:00:00,Female,30.09,9,1,280.58,Tuesday,48
12720,Dustin Reynolds,1,11:00:00,20:00:00,Female,3.05,10,0,549.88,Saturday,10
12721,Devon Howard,2,07:00:00,16:00:00,Female,1.68,2,8,308.71,Friday,19
12722,Paul Huber,1,09:00:00,18:00:00,Male,7.39,5,5,226.33,Thursday,33
12723,Justin Lynn,2,14:00:00,23:00:00,Male,8.93,9,1,393.42,Wednesday,4
12724,Jeffrey Wilson,2,11:00:00,20:00:00,Male,1.45,6,4,267.0,Saturday,13
12725,Robert Weaver,3,07:00:00,16:00:00,Male,3.54,7,3,579.17,Thursday,44
12726,Matthew Howell,1,12:00:00,21:00:00,Male,1.09,8,2,371.22,Sunday,11
12727,Chase Reed,1,08:00:00,17:00:00,Male,35.48,4,6,189.08,Tuesday,50
12728,David Carlson,1,09:00:00,18:00:00,Male,2.07,7,3,376.1,Thursday,29
12729,Kimberly Smith,1,08:00:00,17:00:00,Male,2.82,8,2,150.0,Sunday,23
12730,Whitney Miller,2,08:00:00,17:00:00,Female,10.89,5,5,302.36,Wednesday,32
12731,Andrea Odonnell,3,07:00:00,16:00:00,Female,1.8,6,4,120.63,Wednesday,44
12732,Megan Gonzalez,1,12:00:00,21:00:00,Male,1.77,5,5,332.11,Friday,38
12733,Jason Murphy,2,07:00:00,16:00:00,Male,1.25,7,3,402.46,Sunday,28
12734,Heather Gilbert,1,09:00:00,18:00:00,Female,10.47,3,7,157.8,Tuesday,38
12735,Brandon Thornton,2,06:00:00,15:00:00,Female,3.09,4,6,237.74,Sunday,18
12736,Deanna Snyder,1,05:00:00,14:00:00,Male,2.12,8,2,468.02,Tuesday,40
12737,John Arnold,3,12:00:00,21:00:00,Male,1.39,6,4,476.7,Monday,22
12738,Kayla Marks,1,11:00:00,20:00:00,Male,1.43,10,0,278.31,Monday,38
12739,Christina Wilson,2,05:00:00,14:00:00,Female,1.9,10,0,301.67,Monday,3
12740,Daryl Stone,2,07:00:00,16:00:00,Male,49.02,6,4,414.31,Tuesday,48
12741,Alice Martin,2,11:00:00,20:00:00,Female,6.55,8,2,348.76,Saturday,48
12742,Dawn Thomas,1,11:00:00,20:00:00,Male,3.35,5,5,136.49,Monday,24
12743,Andrew Carter,2,07:00:00,16:00:00,Female,0.84,4,6,597.76,Friday,1
12744,Tiffany Mejia,2,12:00:00,21:00:00,Male,1.13,10,0,284.41,Saturday,16
12745,Thomas Joseph,2,06:00:00,15:00:00,Female,1.36,2,8,578.73,Wednesday,24
12746,Erica Tucker,3,08:00:00,17:00:00,Female,10.85,5,5,173.45,Saturday,49
12747,Keith Peterson,2,10:00:00,19:00:00,Female,0.78,7,3,562.68,Saturday,12
12748,Kaylee Torres,2,13:00:00,22:00:00,Male,4.42,1,9,533.91,Monday,33
12749,Larry Neal,3,11:00:00,20:00:00,Female,0.82,10,0,533.48,Tuesday,12
12750,Charles Gutierrez,3,15:00:00,00:00:00,Male,2.42,3,7,206.63,Saturday,14
12751,Albert Frazier,2,12:00:00,21:00:00,Male,15.38,10,0,523.94,Sunday,35
12752,Christine Newton,2,10:00:00,19:00:00,Male,2.44,10,0,571.14,Friday,6
12753,Tony Kim,3,11:00:00,20:00:00,Female,2.87,6,4,508.58,Friday,23
12754,Morgan Thompson,1,12:00:00,21:00:00,Male,36.63,2,8,410.07,Thursday,44
12755,Martin King,1,09:00:00,18:00:00,Male,6.82,7,3,462.85,Saturday,27
12756,Michael Cox,1,06:00:00,15:00:00,Male,7.41,10,0,540.43,Wednesday,4
12757,Christine Hebert,1,12:00:00,21:00:00,Female,4.37,6,4,111.0,Tuesday,48
12758,Kevin Ray,2,13:00:00,22:00:00,Male,2.58,2,8,328.28,Wednesday,32
12759,Theresa Barrett,2,05:00:00,14:00:00,Female,13.28,4,6,289.1,Wednesday,11
12760,Melody Hinton,3,11:00:00,20:00:00,Male,3.64,9,1,352.79,Thursday,47
12761,Michael Joyce,2,10:00:00,19:00:00,Female,2.46,1,9,232.44,Friday,30
12762,Daniel Day,2,10:00:00,19:00:00,Female,35.24,5,5,272.89,Monday,44
12763,Daniel Martinez,2,05:00:00,14:00:00,Female,1.71,6,4,224.87,Sunday,50
12764,Karen Walls,1,06:00:00,15:00:00,Female,3.17,6,4,320.53,Thursday,21
12765,Jacqueline Rowe,2,07:00:00,16:00:00,Male,3.8,7,3,134.47,Friday,42
12766,Stephen Boyd,2,05:00:00,14:00:00,Male,4.16,10,0,472.12,Wednesday,34
12767,Noah Jones,2,05:00:00,14:00:00,Female,43.24,10,0,508.52,Saturday,45
12768,Maria Medina,3,09:00:00,18:00:00,Male,30.67,2,8,142.31,Tuesday,31
12769,Wanda Porter,3,09:00:00,18:00:00,Male,6.82,7,3,463.53,Sunday,24
12770,Lori Mora,2,05:00:00,14:00:00,Female,1.23,4,6,599.62,Friday,6
12771,Derrick Davis,2,11:00:00,20:00:00,Female,24.33,6,4,161.27,Monday,40
12772,Amy Davies,2,10:00:00,19:00:00,Male,1.47,3,7,389.45,Wednesday,26
12773,Elizabeth Mora,2,07:00:00,16:00:00,Male,1.61,4,6,442.34,Sunday,2
12774,Heather Thomas,2,05:00:00,14:00:00,Male,5.39,6,4,508.98,Thursday,47
12775,Peter Burke,1,09:00:00,18:00:00,Male,1.32,7,3,112.76,Thursday,32
12776,Michelle Walker,3,07:00:00,16:00:00,Male,2.04,3,7,209.4,Friday,18
12777,John Daniels,1,08:00:00,17:00:00,Female,3.2,9,1,469.26,Thursday,48
12778,Gregory Roberts,2,10:00:00,19:00:00,Male,0.89,5,5,162.38,Thursday,20
12779,Lisa Jones,1,09:00:00,18:00:00,Male,0.88,7,3,343.44,Thursday,6
12780,Terry Wade,1,14:00:00,23:00:00,Male,1.71,6,4,255.79,Sunday,2
12781,Stephen Warren,2,07:00:00,16:00:00,Male,4.99,5,5,173.92,Wednesday,20
12782,Logan Carpenter,1,10:00:00,19:00:00,Female,2.51,2,8,138.96,Sunday,50
12783,Peter Smith,2,11:00:00,20:00:00,Male,0.57,3,7,558.57,Tuesday,1
12784,Chris Smith,3,10:00:00,19:00:00,Male,5.61,3,7,144.67,Sunday,10
12785,Joshua Martinez,3,11:00:00,20:00:00,Female,1.61,7,3,292.13,Wednesday,8
12786,Mitchell Mendoza,2,12:00:00,21:00:00,Female,2.92,9,1,585.51,Sunday,4
12787,Lauren Mccarty,2,11:00:00,20:00:00,Female,15.83,5,5,337.27,Sunday,46
12788,Martin Hess,2,11:00:00,20:00:00,Male,2.05,9,1,444.57,Monday,17
12789,Amy Davis,3,10:00:00,19:00:00,Female,0.87,10,0,399.98,Sunday,12
12790,Jacob Best,2,09:00:00,18:00:00,Female,1.12,1,9,486.73,Thursday,13
12791,Tyler Armstrong,1,14:00:00,23:00:00,Male,2.0,9,1,437.82,Wednesday,46
12792,Abigail Brown,2,05:00:00,14:00:00,Male,1.83,5,5,430.8,Thursday,36
12793,Marcus Curtis,1,11:00:00,20:00:00,Female,4.0,4,6,338.93,Tuesday,33
12794,Dennis Beard,1,09:00:00,18:00:00,Female,0.85,9,1,480.08,Thursday,19
12795,Elizabeth Frank,3,10:00:00,19:00:00,Male,1.49,3,7,299.85,Sunday,43
12796,Donald Roberts,2,06:00:00,15:00:00,Female,2.07,1,9,348.1,Tuesday,22
12797,Maria King,3,05:00:00,14:00:00,Female,1.75,10,0,466.97,Thursday,20
12798,Monica Cameron,2,10:00:00,19:00:00,Male,1.08,6,4,177.34,Wednesday,8
12799,Richard Marquez,2,10:00:00,19:00:00,Female,2.43,3,7,544.45,Friday,17
12800,Allison Kirby,1,11:00:00,20:00:00,Male,0.7,6,4,327.65,Sunday,28
12801,Jerry Gill,2,07:00:00,16:00:00,Male,1.32,7,3,153.88,Saturday,1
12802,Tammy Burns,1,13:00:00,22:00:00,Male,5.97,1,9,132.24,Tuesday,33
12803,Rebecca Reed,3,13:00:00,22:00:00,Male,1.25,5,5,443.77,Sunday,48
12804,Raymond Hernandez,3,10:00:00,19:00:00,Male,15.94,5,5,290.7,Saturday,41
12805,Frederick Harrison,2,08:00:00,17:00:00,Male,0.99,9,1,439.87,Friday,2
12806,Mark Anderson,2,10:00:00,19:00:00,Female,23.07,5,5,275.59,Thursday,40
12807,Cheyenne Mcfarland,3,11:00:00,20:00:00,Female,0.97,1,9,459.69,Friday,12
12808,Christina Maldonado,1,05:00:00,14:00:00,Male,3.39,7,3,548.91,Friday,30
12809,Michael Daniels,2,08:00:00,17:00:00,Female,1.18,8,2,339.62,Tuesday,26
12810,Brett Rivera,1,08:00:00,17:00:00,Female,0.75,9,1,433.53,Tuesday,12
12811,Tyler Clayton,3,10:00:00,19:00:00,Male,5.78,10,0,585.26,Friday,45
12812,Martin Perry,1,14:00:00,23:00:00,Male,4.64,2,8,377.98,Thursday,5
12813,David Berry,2,12:00:00,21:00:00,Female,1.11,7,3,243.9,Thursday,25
12814,James Flores,1,07:00:00,16:00:00,Female,0.96,7,3,151.64,Tuesday,16
12815,Donald Peterson,3,09:00:00,18:00:00,Female,3.75,8,2,273.59,Monday,42
12816,Amanda Brown,2,10:00:00,19:00:00,Male,1.99,8,2,540.51,Wednesday,10
12817,Kimberly Thomas,3,11:00:00,20:00:00,Male,3.93,4,6,126.16,Tuesday,43
12818,John Thompson,2,11:00:00,20:00:00,Female,2.64,2,8,560.64,Friday,13
12819,Gregory Stone,3,13:00:00,22:00:00,Male,1.93,4,6,140.7,Tuesday,47
12820,Matthew Moreno,2,09:00:00,18:00:00,Female,1.95,5,5,435.29,Monday,41
12821,Amy Cole,2,05:00:00,14:00:00,Male,3.57,4,6,146.68,Saturday,6
12822,James Mitchell,2,10:00:00,19:00:00,Male,2.26,3,7,166.35,Tuesday,12
12823,Mr. Martin Crane,3,05:00:00,14:00:00,Female,1.15,9,1,103.54,Friday,44
12824,Sean Burton,1,05:00:00,14:00:00,Female,9.01,4,6,369.05,Sunday,40
12825,Paul Vazquez,3,09:00:00,18:00:00,Male,1.81,4,6,217.25,Wednesday,35
12826,Howard Martin,3,07:00:00,16:00:00,Female,1.49,1,9,148.42,Tuesday,45
12827,Rodney Lee,2,08:00:00,17:00:00,Female,5.05,10,0,199.41,Friday,31
12828,Mike Davis,1,09:00:00,18:00:00,Female,1.6,4,6,315.31,Tuesday,2
12829,Catherine Porter,2,10:00:00,19:00:00,Female,1.67,8,2,507.92,Saturday,32
12830,Donald Mccormick,1,11:00:00,20:00:00,Female,2.21,4,6,411.86,Saturday,50
12831,Rodney Chavez,2,12:00:00,21:00:00,Female,1.18,6,4,428.76,Saturday,5
12832,Mark Bowers,2,10:00:00,19:00:00,Male,3.44,7,3,325.15,Tuesday,14
12833,Mrs. Kaitlyn Turner DVM,3,09:00:00,18:00:00,Male,6.4,7,3,291.16,Wednesday,14
12834,Robert Hill,3,12:00:00,21:00:00,Female,5.98,4,6,340.84,Tuesday,8
12835,Taylor Bender,1,14:00:00,23:00:00,Male,1.6,5,5,277.43,Sunday,11
12836,Curtis Ray,2,14:00:00,23:00:00,Male,3.65,6,4,218.85,Monday,49
12837,Kevin Pena,3,05:00:00,14:00:00,Female,1.53,10,0,559.75,Friday,49
12838,Ms. Lynn Johnson,2,10:00:00,19:00:00,Female,1.05,6,4,253.22,Monday,9
12839,Morgan Shaw MD,2,05:00:00,14:00:00,Male,0.72,7,3,413.45,Friday,9
12840,Daisy Craig,1,08:00:00,17:00:00,Female,2.51,2,8,210.04,Sunday,35
12841,Katherine Cohen,1,06:00:00,15:00:00,Female,2.46,5,5,157.44,Sunday,36
12842,Cynthia Whitehead,1,08:00:00,17:00:00,Female,14.4,9,1,371.16,Tuesday,12
12843,David Perez III,3,10:00:00,19:00:00,Male,20.32,5,5,496.0,Wednesday,48
12844,Annette Cook,3,07:00:00,16:00:00,Male,0.95,3,7,380.44,Wednesday,28
12845,Richard Clark,1,07:00:00,16:00:00,Male,1.08,8,2,280.66,Wednesday,26
12846,James Foster,3,05:00:00,14:00:00,Female,2.02,5,5,382.72,Saturday,49
12847,Stephanie Washington,1,10:00:00,19:00:00,Male,2.19,10,0,237.81,Tuesday,7
12848,Nathaniel Farrell,1,10:00:00,19:00:00,Female,6.85,9,1,125.21,Wednesday,15
12849,David Turner,2,06:00:00,15:00:00,Female,1.17,2,8,457.04,Friday,16
12850,Lori Garcia,1,07:00:00,16:00:00,Female,2.12,4,6,394.99,Saturday,27
12851,Kelsey Smith,3,09:00:00,18:00:00,Female,2.24,1,9,410.1,Tuesday,9
12852,Mackenzie Maldonado,2,05:00:00,14:00:00,Female,1.23,8,2,230.39,Wednesday,27
12853,Diane Sanders,3,08:00:00,17:00:00,Male,1.81,1,9,378.09,Monday,48
12854,Melanie Costa,2,09:00:00,18:00:00,Male,1.7,1,9,341.99,Sunday,35
12855,John Fowler,3,08:00:00,17:00:00,Male,2.44,6,4,434.59,Friday,18
12856,Glenda Mcdaniel,3,05:00:00,14:00:00,Male,1.8,7,3,536.47,Friday,27
12857,Chelsea Fuentes,1,07:00:00,16:00:00,Female,1.61,9,1,165.31,Saturday,30
12858,Dawn Bennett,2,08:00:00,17:00:00,Female,1.08,2,8,405.61,Tuesday,18
12859,George Fields,1,15:00:00,00:00:00,Male,2.12,10,0,548.63,Friday,11
12860,Gina Harris,3,06:00:00,15:00:00,Female,1.85,9,1,599.21,Saturday,44
12861,Ryan Allen,3,10:00:00,19:00:00,Male,0.84,6,4,559.87,Wednesday,2
12862,Sarah Martinez,3,05:00:00,14:00:00,Female,1.11,3,7,119.47,Sunday,35
12863,Aaron Nelson,3,05:00:00,14:00:00,Male,0.98,1,9,329.83,Tuesday,21
12864,Alexander Munoz,1,06:00:00,15:00:00,Female,8.31,4,6,465.92,Tuesday,45
12865,Jose Spencer,3,11:00:00,20:00:00,Male,0.89,1,9,328.45,Friday,9
12866,Carol Pittman,1,06:00:00,15:00:00,Female,0.7,5,5,564.89,Saturday,24
12867,Marcus Silva,1,06:00:00,15:00:00,Male,5.03,8,2,313.25,Saturday,23
12868,Eduardo Luna,2,10:00:00,19:00:00,Female,0.82,1,9,397.32,Tuesday,22
12869,Lauren Jefferson,1,10:00:00,19:00:00,Female,3.37,6,4,445.39,Tuesday,49
12870,Ann Stewart,2,11:00:00,20:00:00,Female,3.17,10,0,415.78,Friday,40
12871,Renee Smith,3,12:00:00,21:00:00,Female,0.93,8,2,133.85,Wednesday,9
12872,Anna Garcia,1,07:00:00,16:00:00,Female,5.0,9,1,504.82,Wednesday,50
12873,Felicia Holt,3,10:00:00,19:00:00,Male,2.23,5,5,331.2,Friday,46
12874,Edward Whitehead,3,11:00:00,20:00:00,Male,2.65,1,9,187.23,Sunday,18
12875,Nancy Smith,3,11:00:00,20:00:00,Female,1.28,2,8,383.09,Saturday,3
12876,Mary Warren,3,08:00:00,17:00:00,Male,1.56,8,2,257.51,Sunday,45
12877,Theresa Kent,1,14:00:00,23:00:00,Male,2.02,9,1,133.86,Thursday,14
12878,Brendan Hickman,3,12:00:00,21:00:00,Male,1.7,5,5,309.95,Tuesday,5
12879,Tiffany Harris,1,05:00:00,14:00:00,Female,2.58,5,5,302.16,Saturday,41
12880,Michael Clark,3,11:00:00,20:00:00,Male,1.06,3,7,144.47,Sunday,10
12881,Patrick Reynolds,2,15:00:00,00:00:00,Male,4.32,8,2,342.34,Monday,33
12882,Tony Smith,1,06:00:00,15:00:00,Male,2.66,8,2,312.67,Friday,34
12883,Lisa Robinson,3,12:00:00,21:00:00,Female,1.84,10,0,457.56,Wednesday,30
12884,William Bradley,3,06:00:00,15:00:00,Female,4.16,1,9,486.23,Thursday,41
12885,Brian Moyer,1,13:00:00,22:00:00,Male,2.64,1,9,304.81,Tuesday,43
12886,Rachel Burns,1,11:00:00,20:00:00,Male,15.69,6,4,572.67,Wednesday,39
12887,Michael Barnes,3,13:00:00,22:00:00,Male,3.72,4,6,556.05,Monday,18
12888,James Scott,3,14:00:00,23:00:00,Male,1.63,7,3,536.43,Thursday,30
12889,Danielle Smith,3,11:00:00,20:00:00,Female,1.94,9,1,215.88,Friday,41
12890,Erin Rodriguez,2,07:00:00,16:00:00,Female,27.71,10,0,323.57,Saturday,2
12891,Garrett Kelly,2,12:00:00,21:00:00,Male,1.15,5,5,184.06,Thursday,31
12892,Bill Barnes,2,09:00:00,18:00:00,Male,2.75,10,0,387.79,Friday,36
12893,Jamie Anderson,3,12:00:00,21:00:00,Female,2.63,10,0,236.42,Tuesday,50
12894,Taylor Wagner,2,11:00:00,20:00:00,Female,4.36,4,6,193.41,Tuesday,24
12895,Carla Garcia,2,13:00:00,22:00:00,Male,1.02,6,4,377.63,Friday,15
12896,Ashley Hughes,1,11:00:00,20:00:00,Female,3.91,2,8,293.09,Wednesday,46
12897,Danielle Anderson,2,08:00:00,17:00:00,Female,1.09,10,0,381.27,Saturday,11
12898,Andrew Carroll,1,06:00:00,15:00:00,Female,9.1,7,3,469.59,Monday,5
12899,Dominique Jenkins,3,05:00:00,14:00:00,Male,1.45,8,2,251.41,Sunday,25
12900,Terri Williams,3,07:00:00,16:00:00,Male,2.24,3,7,442.52,Sunday,41
12901,Ryan Martin,1,12:00:00,21:00:00,Male,1.38,6,4,107.38,Saturday,50
12902,Anthony Howard,3,11:00:00,20:00:00,Female,1.81,10,0,385.27,Monday,6
12903,Robert Galvan,3,07:00:00,16:00:00,Male,1.79,4,6,535.22,Saturday,42
12904,Jennifer Lawrence,2,14:00:00,23:00:00,Male,1.67,1,9,497.38,Friday,23
12905,Heidi Parker,3,08:00:00,17:00:00,Female,2.05,2,8,404.64,Wednesday,28
